game_id,team,uni_id,backbone,belly_button,back_shoulder_blade,belt,pants,number,helmet,socks
2018_12_ARI_LAC,LAC,2018_LAC_F2.PNG,#00338d,#00328d,#00338d,#00308c,#00338d,#806f17,#ffffff,#00338c
2018_12_MIA_IND,IND,2018_IND_F.png,#12356b,#11356a,#12356a,#0e3269,#12356b,#fefefe,#ffffff,#12356a
2018_12_PIT_DEN,DEN,2018_DEN_G.PNG,#ef5f20,#ee5e20,#ef5f20,#f15d1d,#ef5f20,#fefefe,#03182e,#ef5f20
2018_12_GB_MIN,MIN,2018_MIN_C.PNG,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#58386c,#351d77
2018_12_TEN_HOU,HOU,2018_HOU_C.PNG,#03182f,#02172f,#03182f,#ffffff,#fefefe,#fefefe,#03182e,#02172e
2018_13_NO_DAL,DAL,2018_DAL_D.PNG,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#002046,#b2bfcb,#ffffff
2018_13_BAL_ATL,ATL,2018_ATL_B.PNG,#c0001d,#c0001d,#bf001c,#ffffff,#ffffff,#000000,#000000,#c0001d
2018_13_DEN_CIN,CIN,2018_CIN_G.PNG,#000000,#000000,#000000,#000000,#000000,#ffffff,#fb3012,#000000
2018_13_LA_DET,DET,2018_DET_C.PNG,#1b66bb,#1b65bb,#1b66bb,#e3e4e8,#e2e2e7,#c0bbb5,#cbd1dc,#0761b0
2018_13_ARI_GB,GB,2018_GB_B.PNG,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2018_13_CLE_HOU,HOU,2018_HOU_H2.PNG,#03182f,#02172f,#03182f,#02152c,#03182f,#b1242d,#03182e,#02172e
2018_13_IND_JAX,JAX,2018_JAX_D.PNG,#000000,#000000,#000000,#ffffff,#fefefe,#fefefe,#000000,#000000
2018_13_BUF_MIA,MIA,2018_MIA_G.png,#008d97,#008d96,#008d97,#ffffff,#fefefe,#fefefe,#ffffff,#008a94
2018_13_CHI_NYG,NYG,2018_NYG_B.PNG,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2018_13_CAR_TB,TB,2018_TB_M.png,#d60a0b,#d5090b,#d50a0b,#d70808,#d60a0b,#626262,#323336,#d5090a
2018_13_NYJ_TEN,TEN,2018_TEN_G.PNG,#0c2340,#0b2240,#0c2340,#80b7e7,#81b7e6,#0c2340,#001328,#0b2240
2018_13_KC_OAK,OAK,2018_OAK_B.PNG,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2018_13_MIN_NE,NE,2018_NE_C.PNG,#03182f,#02172f,#03182f,#02152c,#d6dbdf,#fefefe,#b6bec8,#02172e
2018_13_SF_SEA,SEA,2018_SEA_G2.PNG,#24293c,#23283b,#24293c,#212639,#24293c,#bab0ab,#0c2135,#24283b
2018_13_LAC_PIT,PIT,2018_PIT_B.PNG,#000000,#000000,#000000,#fdd736,#fcd638,#000000,#000000,#000000
2018_13_WAS_PHI,PHI,2018_PHI_D.PNG,#265264,#255164,#265264,#000000,#fefefe,#fefefe,#003333,#000000
2018_14_JAX_TEN,TEN,2018_TEN_H2.PNG,#0c2340,#0b2240,#0c2340,#09203d,#0c2340,#0c2340,#001328,#0b2240
2018_14_NYJ_BUF,BUF,2018_BUF_C.PNG,#00338d,#00328d,#00338d,#ffffff,#fefefe,#fefefe,#ffffff,#00338c
2018_14_CAR_CLE,CLE,2018_CLE_B.png,#ffffff,#ffffff,#fefefe,#ffffff,#ffffff,#d23500,#ff3d00,#fe3c00
2018_14_ATL_GB,GB,2018_GB_B.PNG,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2018_14_IND_HOU,HOU,2018_HOU_C2.PNG,#03182f,#02172f,#03182f,#ffffff,#fefefe,#fefefe,#03182e,#02172e
2018_14_BAL_KC,KC,2018_KC_D.PNG,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2018_14_NE_MIA,MIA,2018_MIA_G.png,#008d97,#008d96,#008d97,#ffffff,#fefefe,#fefefe,#ffffff,#008a94
2018_14_NO_TB,TB,2018_TB_M.png,#d60a0b,#d5090b,#d50a0b,#d70808,#d60a0b,#626262,#323336,#d5090a
2018_14_NYG_WAS,WAS,2018_WAS_H.png,#800000,#800000,#800000,#ffffff,#fefefe,#fefefe,#800000,#800000
2018_14_CIN_LAC,LAC,2018_LAC_C2.PNG,#03182f,#02172f,#03182f,#02152c,#03182f,#92b8e2,#ffffff,#02172e
2018_14_DEN_SF,SF,2018_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2018_14_DET_ARI,ARI,2018_ARZ_E.png,#000000,#000000,#000000,#ffffff,#ffffff,#5b0012,#ffffff,#000000
2018_14_PHI_DAL,DAL,2018_DAL_A.PNG,#fefefe,#ffffff,#ffffff,#8cbcb9,#8dbcb9,#002675,#b2bfcb,#002676
2018_14_PIT_OAK,OAK,2018_OAK_B.PNG,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2018_14_LA_CHI,CHI,2018_CHI_E.PNG,#03182f,#02172f,#03182f,#ffffff,#fefefe,#03182f,#03182e,#dc4813
2018_14_MIN_SEA,SEA,2018_SEA_M2.png,#b6fe3e,#b5ff3d,#b6ff3e,#b6ff3b,#b6fe3e,#2c4961,#0c2135,#b5ff3d
2018_15_LAC_KC,KC,2018_KC_E.PNG,#c80417,#c80416,#c80417,#c90314,#c80417,#fefefe,#c80417,#c70416
2018_15_HOU_NYJ,NYJ,2018_NYJ_E.png,#224838,#224737,#224838,#1f4635,#fefefe,#fefefe,#ffffff,#214838
2018_15_CLE_DEN,DEN,2018_DEN_E.PNG,#03182f,#03182f,#02172e,#02142c,#ffffff,#03182f,#03182f,#03182e
2018_15_ARI_ATL,ATL,2018_ATL_B.PNG,#c0001d,#c0001d,#bf001c,#ffffff,#ffffff,#000000,#000000,#c0001d
2018_15_DET_BUF,BUF,2018_BUF_F.PNG,#d6070d,#d5060c,#d5070d,#d7050a,#d6070d,#fefefe,#ffffff,#d5070d
2018_15_GB_CHI,CHI,2018_CHI_E.PNG,#03182f,#02172f,#03182f,#ffffff,#fefefe,#03182f,#03182e,#dc4813
2018_15_OAK_CIN,CIN,2018_CIN_E.PNG,#000000,#000000,#000000,#ffffff,#ffffff,#ffffff,#fb3012,#000000
2018_15_DAL_IND,IND,2018_IND_D.PNG,#12356b,#11356a,#12356a,#ffffff,#fefefe,#fefefe,#ffffff,#12356a
2018_15_WAS_JAX,JAX,2018_JAX_E2.PNG,#000000,#000000,#000000,#000000,#000000,#fefefe,#000000,#000000
2018_15_MIA_MIN,MIN,2018_MIN_C.PNG,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#58386c,#351d77
2018_15_TEN_NYG,NYG,2018_NYG_B.PNG,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2018_15_TB_BAL,BAL,2018_BAL_F.PNG,#2a0365,#2a0365,#290265,#000000,#000000,#ffffff,#000000,#000000
2018_15_SEA_SF,SF,2018_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2018_15_NE_PIT,PIT,2018_PIT_C.PNG,#000000,#000000,#000000,#000000,#000000,#fdd538,#000000,#000000
2018_15_PHI_LA,LA,2018_LAR_F.PNG,#1d2c7b,#1c2c7a,#1d2d7b,#1a2a7a,#f2c800,#f1c700,#071430,#1c2c7b
2018_15_NO_CAR,CAR,2018_CAR_P.png,#000000,#000000,#000000,#0087d5,#000000,#fefefe,#b5beca,#000000
2018_16_WAS_TEN,TEN,2018_TEN_A.PNG,#fefefe,#ffffff,#ffffff,#80b7e7,#81b7e6,#fefefe,#001328,#0b2240
2018_16_BAL_LAC,LAC,2018_LAC_C2.PNG,#03182f,#02172f,#03182f,#02152c,#03182f,#92b8e2,#ffffff,#02172e
2018_16_ATL_CAR,CAR,2018_CAR_P.png,#000000,#000000,#000000,#0087d5,#000000,#fefefe,#b5beca,#000000
2018_16_CIN_CLE,CLE,2018_CLE_T.png,#311d00,#301c00,#311d00,#2e1a00,#311d00,#fe3d00,#ff3c00,#301c00
2018_16_NYG_IND,IND,2018_IND_D.PNG,#12356b,#11356a,#12356a,#ffffff,#fefefe,#fefefe,#ffffff,#12356a
2018_16_TB_DAL,DAL,2018_DAL_A.PNG,#fefefe,#ffffff,#ffffff,#8cbcb9,#8dbcb9,#002675,#b2bfcb,#002676
2018_16_MIN_DET,DET,2018_DET_C.PNG,#1b66bb,#1b65bb,#1b66bb,#e3e4e8,#e2e2e7,#c0bbb5,#cbd1dc,#0761b0
2018_16_JAX_MIA,MIA,2018_MIA_G2.png,#008d97,#008d96,#008d97,#ffffff,#fefefe,#fefefe,#ffffff,#008c96
2018_16_BUF_NE,NE,2018_NE_C.PNG,#03182f,#02172f,#03182f,#02152c,#d6dbdf,#fefefe,#b6bec8,#02172e
2018_16_GB_NYJ,NYJ,2018_NYJ_E.png,#224838,#224737,#224838,#1f4635,#fefefe,#fefefe,#ffffff,#214838
2018_16_HOU_PHI,PHI,2018_PHI_D.PNG,#265264,#255164,#265264,#000000,#fefefe,#fefefe,#003333,#000000
2018_16_LA_ARI,ARI,2018_ARZ_D.png,#ae0024,#ae0024,#ad0023,#ae0021,#ae0024,#580011,#ffffff,#ad0023
2018_16_CHI_SF,SF,2018_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2018_16_PIT_NO,NO,2018_NO_D.PNG,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2018_16_KC_SEA,SEA,2018_SEA_G2.PNG,#24293c,#23283b,#24293c,#212639,#24293c,#bab0ab,#0c2135,#24283b
2018_16_DEN_OAK,OAK,2018_OAK_B.PNG,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2018_17_MIA_BUF,BUF,2018_BUF_D.PNG,#00338d,#00328d,#00338d,#00308c,#00338d,#fefefe,#ffffff,#00338c
2018_17_DET_GB,GB,2018_GB_B.PNG,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2018_17_JAX_HOU,HOU,2018_HOU_C2.PNG,#03182f,#02172f,#03182f,#ffffff,#fefefe,#fefefe,#03182e,#02172e
2018_17_CAR_NO,NO,2018_NO_D.PNG,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2018_17_NYJ_NE,NE,2018_NE_C.PNG,#03182f,#02172f,#03182f,#02152c,#d6dbdf,#fefefe,#b6bec8,#02172e
2018_17_DAL_NYG,NYG,2018_NYG_B.PNG,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2018_17_ATL_TB,TB,2018_TB_K.PNG,#d60a0b,#d5090b,#d50a0b,#515151,#535353,#f3f3f3,#323336,#d5090a
2018_17_OAK_KC,KC,2018_KC_D.PNG,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2018_17_CHI_MIN,MIN,2018_MIN_C.PNG,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#58386c,#351d77
2018_17_CIN_PIT,PIT,2018_PIT_B.PNG,#000000,#000000,#000000,#fdd736,#fcd638,#000000,#000000,#000000
2018_17_CLE_BAL,BAL,2018_BAL_L2.png,#000000,#000000,#000000,#270263,#2a0365,#ffffff,#000000,#000000
2018_17_PHI_WAS,WAS,2018_WAS_D.PNG,#800000,#800000,#800000,#f4c900,#f2c800,#fefefe,#800000,#f4cc00
2018_17_LAC_DEN,DEN,2018_DEN_C.PNG,#ef5f20,#ef5f20,#ee5e20,#02142c,#ffffff,#ef5f20,#03182f,#03182e
2018_17_SF_LA,LA,2018_LAR_F.PNG,#1d2c7b,#1c2c7a,#1d2d7b,#1a2a7a,#f2c800,#f1c700,#071430,#1c2c7b
2018_17_ARI_SEA,SEA,2018_SEA_G2.PNG,#24293c,#23283b,#24293c,#212639,#24293c,#bab0ab,#0c2135,#24283b
2018_17_IND_TEN,TEN,2018_TEN_G.PNG,#0c2340,#0b2240,#0c2340,#80b7e7,#81b7e6,#0c2340,#001328,#0b2240
2018_18_IND_HOU,HOU,2018_HOU_C.PNG,#03182f,#02172f,#03182f,#ffffff,#fefefe,#fefefe,#03182e,#02172e
2018_18_SEA_DAL,DAL,2018_DAL_A.PNG,#fefefe,#ffffff,#ffffff,#8cbcb9,#8dbcb9,#002675,#b2bfcb,#002676
2018_18_LAC_BAL,BAL,2018_BAL_E.PNG,#2a0365,#2a0365,#290265,#ffffff,#ffffff,#ffffff,#000000,#000000
2018_18_PHI_CHI,CHI,2018_CHI_E.PNG,#03182f,#02172f,#03182f,#ffffff,#fefefe,#03182f,#03182e,#dc4813
2018_19_IND_KC,KC,2018_KC_D.PNG,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2018_19_DAL_LA,LA,2018_LAR_F.PNG,#1d2c7b,#1c2c7a,#1d2d7b,#1a2a7a,#f2c800,#f1c700,#071430,#1c2c7b
2018_19_LAC_NE,NE,2018_NE_C.PNG,#03182f,#02172f,#03182f,#02152c,#d6dbdf,#fefefe,#b6bec8,#02172e
2018_19_PHI_NO,NO,2018_NO_D.PNG,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2018_20_LA_NO,NO,2018_NO_D.PNG,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2018_20_NE_KC,KC,2018_KC_D.PNG,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2019_01_GB_CHI,CHI,2019_CHI_E.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#03182f,#03182e,#dc4813
2019_01_LA_CAR,CAR,2019_CAR_A.png,#fefefe,#ffffff,#ffffff,#0087d5,#fefefe,#000000,#b5beca,#0087d4
2019_01_TEN_CLE,CLE,2019_CLE_T.png,#311d00,#301c00,#311d00,#2e1a00,#311d00,#fe3d00,#ff3c00,#301c00
2019_01_KC_JAX,JAX,2019_JAX_B.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#1e1e1e,#000000,#ffffff
2019_01_BAL_MIA,MIA,2019_MIA_A2.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#008c96,#ffffff,#008c96
2019_01_ATL_MIN,MIN,2019_MIN_C.png,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#41228d,#351d77
2019_01_BUF_NYJ,NYJ,2019_NYJ_C.png,#25623e,#25623d,#25633e,#ffffff,#fefefe,#eaeaea,#024f22,#005021
2019_01_WAS_PHI,PHI,2019_PHI_E.png,#265264,#255164,#265264,#000000,#fefefe,#fefefe,#003333,#000000
2019_01_IND_LAC,LAC,2019_LAC_B.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#15457a,#ffffff,#02172e
2019_01_CIN_SEA,SEA,2019_SEA_G.png,#24293c,#23283b,#24293c,#212639,#24293c,#bab0ab,#0c2135,#24283b
2019_01_DET_ARI,ARI,2019_ARZ_C.png,#ae0024,#ad0023,#ae0024,#ffffff,#fefefe,#580011,#ffffff,#ad0024
2019_01_NYG_DAL,DAL,2019_DAL_A.png,#fefefe,#ffffff,#ffffff,#8cbcb9,#8dbcb9,#002675,#b2bfcb,#002676
2019_01_SF_TB,TB,2019_TB_H.png,#d60a0b,#d5090b,#d50a0b,#515151,#535353,#f3f3f3,#323336,#d5090a
2019_01_PIT_NE,NE,2019_NE_C2.png,#03182f,#02172f,#03182f,#02152c,#d6dbdf,#fefefe,#b6bec8,#02172e
2019_01_HOU_NO,NO,2019_NO_D2.png,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2019_01_DEN_OAK,OAK,2019_OAK_D2.png,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2019_02_TB_CAR,CAR,2019_CAR_T.png,#0088d4,#0088d4,#0088d4,#0087d5,#000000,#fefefe,#b5beca,#000000
2019_02_SF_CIN,CIN,2019_CIN_H2.png,#000000,#000000,#000000,#000000,#000000,#fefefe,#fb3012,#000000
2019_02_LAC_DET,DET,2019_DET_C.png,#1b66bb,#1b65bb,#1b66bb,#e3e4e8,#e2e2e7,#c0bbb5,#cbd1dc,#0761b0
2019_02_MIN_GB,GB,2019_GB_B.png,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2019_02_JAX_HOU,HOU,2019_HOU_A.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#b1242d,#03182e,#02172e
2019_02_NE_MIA,MIA,2019_MIA_H.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#008c96,#ffffff,#008a94
2019_02_BUF_NYG,NYG,2019_NYG_D.png,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2019_02_IND_TEN,TEN,2019_TEN_A.png,#fefefe,#ffffff,#ffffff,#80b7e7,#81b7e6,#fefefe,#001328,#0b2240
2019_02_SEA_PIT,PIT,2019_PIT_D.png,#000000,#000000,#000000,#fdd736,#fcd638,#000000,#000000,#000000
2019_02_ARI_BAL,BAL,2019_BAL_D2.png,#fefefe,#ffffff,#ffffff,#270263,#2a0365,#290364,#000000,#000000
2019_02_DAL_WAS,WAS,2019_WAS_A.gif,#fefefe,#ffffff,#ffffff,#7f0000,#800000,#800000,#800000,#ffffff
2019_02_KC_OAK,OAK,2019_OAK_D2.png,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2019_02_CHI_DEN,DEN,2019_DEN_C.png,#ef5f20,#ee5e20,#ef5f20,#02152c,#fefefe,#ee5e20,#03182e,#02172e
2019_02_NO_LA,LA,2019_LAR_B.png,#fefefe,#ffffff,#ffffff,#131f3a,#fefefe,#15213d,#071430,#ffffff
2019_02_PHI_ATL,ATL,2019_ATL_B.PNG,#c0001d,#bf001c,#c0001d,#ffffff,#fefefe,#000000,#000000,#bf001c
2019_02_CLE_NYJ,NYJ,2019_NYJ_E2.png,#000000,#000000,#000000,#000000,#000000,#edf2ef,#024f22,#000000
2019_03_TEN_JAX,JAX,2019_JAX_I2.png,#018fad,#018ead,#018fad,#000000,#000000,#fefefe,#000000,#000000
2019_03_CIN_BUF,BUF,2019_BUF_A.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#00328c,#ffffff,#00338c
2019_03_ATL_IND,IND,2019_IND_D.png,#12356b,#11356a,#12356a,#ffffff,#fefefe,#fefefe,#ffffff,#12356a
2019_03_MIA_DAL,DAL,2019_DAL_D.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#002046,#b2bfcb,#ffffff
2019_03_DEN_GB,GB,2019_GB_D.png,#03182f,#02172f,#fbbf11,#cab073,#c9b074,#fabe10,#fbbf11,#02172e
2019_03_BAL_KC,KC,2019_KC_D.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2019_03_OAK_MIN,MIN,2019_MIN_C.png,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#41228d,#351d77
2019_03_NYJ_NE,NE,2019_NE_C.png,#03182f,#02172f,#03182f,#02152c,#d6dbdf,#fefefe,#b6bec8,#02172e
2019_03_DET_PHI,PHI,2019_PHI_E.png,#265264,#255164,#265264,#000000,#fefefe,#fefefe,#003333,#000000
2019_03_CAR_ARI,ARI,2019_ARZ_C.png,#ae0024,#ad0023,#ae0024,#ffffff,#fefefe,#580011,#ffffff,#ad0024
2019_03_NYG_TB,TB,2019_TB_H.png,#d60a0b,#d5090b,#d50a0b,#515151,#535353,#f3f3f3,#323336,#d5090a
2019_03_HOU_LAC,LAC,2019_LAC_B.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#15457a,#ffffff,#02172e
2019_03_NO_SEA,SEA,2019_SEA_G.png,#24293c,#23283b,#24293c,#212639,#24293c,#bab0ab,#0c2135,#24283b
2019_03_PIT_SF,SF,2019_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2019_03_LA_CLE,CLE,2019_CLE_U.png,#311d00,#301c00,#311d00,#2e1a00,#311d00,#fe3d00,#ff3c00,#ff3c00
2019_03_CHI_WAS,WAS,2019_WAS_E.png,#800000,#800000,#800000,#ffffff,#fefefe,#fefefe,#800000,#800000
2019_04_PHI_GB,GB,2019_GB_B.png,#004000,#004000,#004000,#fbbf0d,#fbbf11,#fefefe,#fbbf11,#004000
2019_04_TEN_ATL,ATL,2019_ATL_E.PNG,#000000,#000000,#000000,#ffffff,#fefefe,#fefefe,#000000,#ffffff
2019_04_NE_BUF,BUF,2019_BUF_C.png,#00338d,#00328d,#00338d,#ffffff,#fefefe,#fefefe,#ffffff,#00338c
2019_04_OAK_IND,IND,2019_IND_D.png,#12356b,#11356a,#12356a,#ffffff,#fefefe,#fefefe,#ffffff,#12356a
2019_04_KC_DET,DET,2019_DET_E.png,#1b66bb,#1b65bb,#1b66bb,#e3e4e8,#e2e2e7,#dbdbdc,#c5cbd7,#0761b0
2019_04_CAR_HOU,HOU,2019_HOU_D.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#fefefe,#03182e,#02172e
2019_04_LAC_MIA,MIA,2019_MIA_A2.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#008c96,#ffffff,#008c96
2019_04_WAS_NYG,NYG,2019_NYG_D.png,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2019_04_CLE_BAL,BAL,2019_BAL_H.png,#2a0365,#2a0264,#2a0364,#270263,#2a0365,#fefefe,#000000,#000000
2019_04_SEA_ARI,ARI,2019_ARZ_C.png,#ae0024,#ad0023,#ae0024,#ffffff,#fefefe,#580011,#ffffff,#ad0024
2019_04_TB_LA,LA,2019_LAR_B.png,#fefefe,#ffffff,#ffffff,#131f3a,#fefefe,#15213d,#071430,#ffffff
2019_04_MIN_CHI,CHI,2019_CHI_O.png,#fefefe,#ffffff,#ffffff,#02152c,#03182f,#03182f,#03182e,#c84316
2019_04_JAX_DEN,DEN,2019_DEN_C.png,#ef5f20,#ee5e20,#ef5f20,#02152c,#fefefe,#ee5e20,#03182e,#02172e
2019_04_DAL_NO,NO,2019_NO_E.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#bc923d,#c7be8c,#ffffff
2019_04_CIN_PIT,PIT,2019_PIT_D.png,#000000,#000000,#000000,#fdd736,#fcd638,#000000,#000000,#000000
2019_05_LA_SEA,SEA,2019_SEA_M.png,#b6fe3e,#b5ff3d,#b6ff3e,#b6ff3b,#b6fe3e,#2c4961,#0c2135,#b5ff3d
2019_05_JAX_CAR,CAR,2019_CAR_Q.png,#0088d4,#0088d4,#0088d4,#0087d5,#fefefe,#fefefe,#b5beca,#0087d4
2019_05_ARI_CIN,CIN,2019_CIN_K3.png,#fd3012,#fd2f11,#fe3012,#ffffff,#fefefe,#fefefe,#fb3012,#ffffff
2019_05_ATL_HOU,HOU,2019_HOU_D.png,#03182f,#02172f,#03182f,#ffffff,#fefefe,#fefefe,#03182e,#02172e
2019_05_TB_NO,NO,2019_NO_D2.png,#000000,#000000,#000000,#000000,#000000,#e1cc82,#c7be8c,#000000
2019_05_MIN_NYG,NYG,2019_NYG_D.png,#2a367e,#2a367e,#2a367d,#ffffff,#fefefe,#fefefe,#000062,#2a357d
2019_05_BUF_TEN,TEN,2019_TEN_B.png,#fefefe,#ffffff,#ffffff,#09203d,#0c2340,#fefefe,#001328,#0b2240
2019_05_NYJ_PHI,PHI,2019_PHI_E.png,#265264,#255164,#265264,#000000,#fefefe,#fefefe,#003333,#000000
2019_05_BAL_PIT,PIT,2019_PIT_D.png,#000000,#000000,#000000,#fdd736,#fcd638,#000000,#000000,#000000
2019_05_CHI_OAK,OAK,2019_OAK_D2.png,#121212,#111111,#121212,#949494,#d1d7de,#c3c7ca,#bdc5d0,#000000
2019_05_NE_WAS,WAS,2019_WAS_E.png,#800000,#800000,#800000,#ffffff,#fefefe,#fefefe,#800000,#800000
2019_05_DEN_LAC,LAC,2019_LAC_E.png,#2974c7,#2873c6,#2974c7,#ffffff,#fefefe,#868995,#ffffff,#2873c6
2019_05_GB_DAL,DAL,2019_DAL_A.png,#fefefe,#ffffff,#ffffff,#8cbcb9,#8dbcb9,#002675,#b2bfcb,#002676
2019_05_IND_KC,KC,2019_KC_E.png,#c80417,#c80416,#c80417,#c90314,#c80417,#fefefe,#c80417,#c70416
2019_05_CLE_SF,SF,2019_SF_C.png,#bb0915,#bb0815,#bb0915,#d2ad7c,#d1ad7d,#fefefe,#bf9e79,#bb0915
2019_06_NYG_NE,NE,2019_NE_D.png,#03182f,#02172f,#03182f,#02152c,#03182f,#fefefe,#b6bec8,#02172e
2019_06_CAR_TB,TB,2019_TB_H.png,#d60a0b,#d5090b,#d50a0b,#515151,#535353,#f3f3f3,#323336,#d5090a
2019_06_SEA_CLE,CLE,2019_CLE_T.png,#311d00,#301c00,#311d00,#2e1a00,#311d00,#fe3d00,#ff3c00,#301c00
2019_06_NO_JAX,JAX,2019_JAX_H2.png,#018fad,#018ead,#018fad,#ffffff,#fefefe,#fefefe,#000000,#ffffff
2019_06_HOU_KC,KC,2019_KC_D.png,#c80417,#c80416,#c80417,#ffffff,#fefefe,#fefefe,#c80417,#c70416
2019_06_WAS_MIA,MIA,2019_MIA_A2.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#008c96,#ffffff,#008c96
2019_06_PHI_MIN,MIN,2019_MIN_C.png,#3c2185,#3b2084,#3c2185,#ffffff,#fefefe,#fefefe,#41228d,#351d77
2019_06_CIN_BAL,BAL,2019_BAL_E.png,#2a0365,#2a0264,#2a0364,#ffffff,#fefefe,#fefefe,#000000,#000000
2019_06_ATL_ARI,ARI,2019_ARZ_E2.png,#000000,#000000,#000000,#ffffff,#fefefe,#5c0012,#ffffff,#000000
2019_06_SF_LA,LA,2019_LAR_A.png,#fefefe,#ffffff,#ffffff,#131f3a,#fefefe,#15213d,#071430,#15213c
2019_06_TEN_DEN,DEN,2019_DEN_E.png,#03182f,#02172f,#03182f,#02152c,#fefefe,#03182f,#03182e,#02172e
2019_06_DAL_NYJ,NYJ,2019_NYJ_A2.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#225d3a,#024f22,#ffffff
2019_06_PIT_LAC,LAC,2019_LAC_E.png,#2974c7,#2873c6,#2974c7,#ffffff,#fefefe,#868995,#ffffff,#2873c6
2019_06_DET_GB,GB,2019_GB_C.png,#fefefe,#ffffff,#ffffff,#ffffff,#fefefe,#004000,#fbbf11,#ffffff
2019_07_KC_DEN,DEN,2019_DEN_C.png,#ef5f20,#ee5e20,#ef5f20,#02152c,#fefefe,#ee5e20,#03182e,#02172e
2019_07_LA_ATL,ATL,2019_ATL_B.PNG,#c0001d,#bf001c,#c0001d,#ffffff,#fefefe,#000000,#000000,#bf001c
2019_07_MIA_BUF,BUF,2019_BUF_F.png,#d6070d,#d5060c,#d5070d,#d7050a,#d6070d,#fefefe,#ffffff,#d5070d
2019_07_JAX_CIN,CIN,2019_CIN_F2.png,#000000,#000000,#000000,#ffffff,#fefefe,#fefefe,#fb3012,#000000
2019_07_HOU_IND,IND,2019_IND_D.png,#12356b,#11356a,#12356a,#ffffff,#fefefe,#fefefe,#ffffff,#12356a
