season,posteam,game_id,off_play_caller
2013,WAS,2013_06_WAS_DAL,Kyle Shanahan
2013,DAL,2013_06_WAS_DAL,Bill Callahan
2013,BAL,2013_07_BAL_PIT,Jim Caldwell
2013,PIT,2013_07_BAL_PIT,Todd Haley
2013,BUF,2013_07_BUF_MIA,Nathaniel Hackett
2013,MIA,2013_07_BUF_MIA,Mike Sherman
2013,CHI,2013_07_CHI_WAS,Marc Trestman
2013,WAS,2013_07_CHI_WAS,Kyle Shanahan
2013,CIN,2013_07_CIN_DET,Jay Gruden
2013,DET,2013_07_CIN_DET,Scott Linehan
2013,CLE,2013_07_CLE_GB,Norv Turner
2013,GB,2013_07_CLE_GB,Mike McCarthy
2013,DAL,2013_07_DAL_PHI,Bill Callahan
2013,PHI,2013_07_DAL_PHI,Chip Kelly
2013,DEN,2013_07_DEN_IND,Adam Gase
2013,IND,2013_07_DEN_IND,Pep Hamilton
2013,HOU,2013_07_HOU_KC,Gary Kubiak
2013,KC,2013_07_HOU_KC,Andy Reid
2013,MIN,2013_07_MIN_NYG,Bill Musgrave
2013,NYG,2013_07_MIN_NYG,Kevin Gilbride
2013,NE,2013_07_NE_NYJ,Josh McDaniels
2013,NYJ,2013_07_NE_NYJ,Marty Mornhinweg
2013,LAC,2013_07_SD_JAX,Ken Whisenhunt
2013,JAX,2013_07_SD_JAX,Jedd Fisch
2013,SEA,2013_07_SEA_ARI,Darrell Bevell
2013,ARI,2013_07_SEA_ARI,Bruce Arians
2013,SF,2013_07_SF_TEN,Greg Roman
2013,TEN,2013_07_SF_TEN,Dowell Loggains
2013,LA,2013_07_STL_CAR,Brian Schottenheimer
2013,CAR,2013_07_STL_CAR,Mike Shula
2013,TB,2013_07_TB_ATL,Mike Sullivan
2013,ATL,2013_07_TB_ATL,Dirk Koetter
2013,ATL,2013_08_ATL_ARI,Dirk Koetter
2013,ARI,2013_08_ATL_ARI,Bruce Arians
2013,BUF,2013_08_BUF_NO,Nathaniel Hackett
2013,NO,2013_08_BUF_NO,Sean Payton
2013,CAR,2013_08_CAR_TB,Mike Shula
2013,TB,2013_08_CAR_TB,Mike Sullivan
2013,CLE,2013_08_CLE_KC,Norv Turner
2013,KC,2013_08_CLE_KC,Andy Reid
2013,DAL,2013_08_DAL_DET,Bill Callahan
2013,DET,2013_08_DAL_DET,Scott Linehan
2013,GB,2013_08_GB_MIN,Mike McCarthy
2013,MIN,2013_08_GB_MIN,Bill Musgrave
2013,MIA,2013_08_MIA_NE,Mike Sherman
2013,NE,2013_08_MIA_NE,Josh McDaniels
2013,NYG,2013_08_NYG_PHI,Kevin Gilbride
2013,PHI,2013_08_NYG_PHI,Chip Kelly
2013,NYJ,2013_08_NYJ_CIN,Marty Mornhinweg
2013,CIN,2013_08_NYJ_CIN,Jay Gruden
2013,PIT,2013_08_PIT_OAK,Todd Haley
2013,LV,2013_08_PIT_OAK,Greg Olson
2013,SEA,2013_08_SEA_STL,Darrell Bevell
2013,LA,2013_08_SEA_STL,Brian Schottenheimer
2013,SF,2013_08_SF_JAX,Greg Roman
2013,JAX,2013_08_SF_JAX,Jedd Fisch
2013,WAS,2013_08_WAS_DEN,Kyle Shanahan
2013,DEN,2013_08_WAS_DEN,Adam Gase
2013,ATL,2013_09_ATL_CAR,Dirk Koetter
2013,CAR,2013_09_ATL_CAR,Mike Shula
2013,BAL,2013_09_BAL_CLE,Jim Caldwell
2013,CLE,2013_09_BAL_CLE,Norv Turner
2013,CHI,2013_09_CHI_GB,Marc Trestman
2013,GB,2013_09_CHI_GB,Mike McCarthy
2013,CIN,2013_09_CIN_MIA,Jay Gruden
2013,MIA,2013_09_CIN_MIA,Mike Sherman
2013,IND,2013_09_IND_HOU,Pep Hamilton
2013,HOU,2013_09_IND_HOU,Gary Kubiak
2013,KC,2013_09_KC_BUF,Andy Reid
2013,BUF,2013_09_KC_BUF,Nathaniel Hackett
2013,MIN,2013_09_MIN_DAL,Bill Musgrave
2013,DAL,2013_09_MIN_DAL,Bill Callahan
2013,NO,2013_09_NO_NYJ,Sean Payton
2013,NYJ,2013_09_NO_NYJ,Marty Mornhinweg
2013,PHI,2013_09_PHI_OAK,Chip Kelly
2013,LV,2013_09_PHI_OAK,Greg Olson
2013,PIT,2013_09_PIT_NE,Todd Haley
2013,NE,2013_09_PIT_NE,Josh McDaniels
2013,LAC,2013_09_SD_WAS,Ken Whisenhunt
2013,WAS,2013_09_SD_WAS,Kyle Shanahan
2013,TB,2013_09_TB_SEA,Mike Sullivan
2013,SEA,2013_09_TB_SEA,Darrell Bevell
2013,TEN,2013_09_TEN_STL,Dowell Loggains
2013,LA,2013_09_TEN_STL,Brian Schottenheimer
2013,BUF,2013_10_BUF_PIT,Nathaniel Hackett
2013,PIT,2013_10_BUF_PIT,Todd Haley
2013,CAR,2013_10_CAR_SF,Mike Shula
2013,SF,2013_10_CAR_SF,Greg Roman
2013,CIN,2013_10_CIN_BAL,Jay Gruden
2013,BAL,2013_10_CIN_BAL,Jim Caldwell
2013,DAL,2013_10_DAL_NO,Bill Callahan
2013,NO,2013_10_DAL_NO,Sean Payton
2013,DEN,2013_10_DEN_SD,Adam Gase
2013,LAC,2013_10_DEN_SD,Ken Whisenhunt
2013,DET,2013_10_DET_CHI,Scott Linehan
2013,CHI,2013_10_DET_CHI,Marc Trestman
2013,HOU,2013_10_HOU_ARI,Rick Dennison
2013,ARI,2013_10_HOU_ARI,Bruce Arians
2013,JAX,2013_10_JAX_TEN,Jedd Fisch
2013,TEN,2013_10_JAX_TEN,Dowell Loggains
2013,MIA,2013_10_MIA_TB,Mike Sherman
2013,TB,2013_10_MIA_TB,Mike Sullivan
2013,LV,2013_10_OAK_NYG,Greg Olson
2013,NYG,2013_10_OAK_NYG,Kevin Gilbride
2013,PHI,2013_10_PHI_GB,Chip Kelly
2013,GB,2013_10_PHI_GB,Mike McCarthy
2013,SEA,2013_10_SEA_ATL,Darrell Bevell
2013,ATL,2013_10_SEA_ATL,Dirk Koetter
2013,LA,2013_10_STL_IND,Brian Schottenheimer
2013,IND,2013_10_STL_IND,Pep Hamilton
2013,WAS,2013_10_WAS_MIN,Kyle Shanahan
2013,MIN,2013_10_WAS_MIN,Bill Musgrave
2013,ARI,2013_11_ARI_JAX,Bruce Arians
2013,JAX,2013_11_ARI_JAX,Jedd Fisch
2013,ATL,2013_11_ATL_TB,Dirk Koetter
2013,TB,2013_11_ATL_TB,Mike Sullivan
2013,BAL,2013_11_BAL_CHI,Jim Caldwell
2013,CHI,2013_11_BAL_CHI,Marc Trestman
2013,CLE,2013_11_CLE_CIN,Norv Turner
2013,CIN,2013_11_CLE_CIN,Jay Gruden
2013,DET,2013_11_DET_PIT,Scott Linehan
2013,PIT,2013_11_DET_PIT,Todd Haley
2013,GB,2013_11_GB_NYG,Mike McCarthy
2013,NYG,2013_11_GB_NYG,Kevin Gilbride
2013,IND,2013_11_IND_TEN,Pep Hamilton
2013,TEN,2013_11_IND_TEN,Dowell Loggains
2013,KC,2013_11_KC_DEN,Andy Reid
2013,DEN,2013_11_KC_DEN,Adam Gase
2013,MIN,2013_11_MIN_SEA,Bill Musgrave
2013,SEA,2013_11_MIN_SEA,Darrell Bevell
2013,NE,2013_11_NE_CAR,Josh McDaniels
2013,CAR,2013_11_NE_CAR,Mike Shula
2013,NYJ,2013_11_NYJ_BUF,Marty Mornhinweg
2013,BUF,2013_11_NYJ_BUF,Nathaniel Hackett
2013,LV,2013_11_OAK_HOU,Greg Olson
2013,HOU,2013_11_OAK_HOU,Gary Kubiak
2013,LAC,2013_11_SD_MIA,Ken Whisenhunt
2013,MIA,2013_11_SD_MIA,Mike Sherman
2013,SF,2013_11_SF_NO,Greg Roman
2013,NO,2013_11_SF_NO,Sean Payton
2013,WAS,2013_11_WAS_PHI,Kyle Shanahan
2013,PHI,2013_11_WAS_PHI,Chip Kelly
2013,CAR,2013_12_CAR_MIA,Mike Shula
2013,MIA,2013_12_CAR_MIA,Mike Sherman
2013,CHI,2013_12_CHI_STL,Marc Trestman
2013,LA,2013_12_CHI_STL,Brian Schottenheimer
2013,DAL,2013_12_DAL_NYG,Bill Callahan
2013,NYG,2013_12_DAL_NYG,Kevin Gilbride
2013,DEN,2013_12_DEN_NE,Adam Gase
2013,NE,2013_12_DEN_NE,Josh McDaniels
2013,IND,2013_12_IND_ARI,Pep Hamilton
2013,ARI,2013_12_IND_ARI,Bruce Arians
2013,JAX,2013_12_JAX_HOU,Jedd Fisch
2013,HOU,2013_12_JAX_HOU,Gary Kubiak
2013,MIN,2013_12_MIN_GB,Bill Musgrave
2013,GB,2013_12_MIN_GB,Mike McCarthy
2013,NO,2013_12_NO_ATL,Sean Payton
2013,ATL,2013_12_NO_ATL,Dirk Koetter
2013,NYJ,2013_12_NYJ_BAL,Marty Mornhinweg
2013,BAL,2013_12_NYJ_BAL,Jim Caldwell
2013,PIT,2013_12_PIT_CLE,Todd Haley
2013,CLE,2013_12_PIT_CLE,Norv Turner
2013,LAC,2013_12_SD_KC,Ken Whisenhunt
2013,KC,2013_12_SD_KC,Andy Reid
2013,SF,2013_12_SF_WAS,Greg Roman
2013,WAS,2013_12_SF_WAS,Kyle Shanahan
2013,TB,2013_12_TB_DET,Mike Sullivan
2013,DET,2013_12_TB_DET,Scott Linehan
2013,TEN,2013_12_TEN_OAK,Dowell Loggains
2013,LV,2013_12_TEN_OAK,Greg Olson
2013,ARI,2013_13_ARI_PHI,Bruce Arians
2013,PHI,2013_13_ARI_PHI,Chip Kelly
2013,ATL,2013_13_ATL_BUF,Dirk Koetter
2013,BUF,2013_13_ATL_BUF,Nathaniel Hackett
2013,CHI,2013_13_CHI_MIN,Marc Trestman
2013,MIN,2013_13_CHI_MIN,Bill Musgrave
2013,CIN,2013_13_CIN_SD,Jay Gruden
2013,LAC,2013_13_CIN_SD,Ken Whisenhunt
2013,DEN,2013_13_DEN_KC,Adam Gase
2013,KC,2013_13_DEN_KC,Andy Reid
2013,GB,2013_13_GB_DET,Mike McCarthy
2013,DET,2013_13_GB_DET,Scott Linehan
2013,JAX,2013_13_JAX_CLE,Jedd Fisch
2013,CLE,2013_13_JAX_CLE,Norv Turner
2013,MIA,2013_13_MIA_NYJ,Mike Sherman
2013,NYJ,2013_13_MIA_NYJ,Marty Mornhinweg
2013,NE,2013_13_NE_HOU,Josh McDaniels
2013,HOU,2013_13_NE_HOU,Gary Kubiak
2013,NO,2013_13_NO_SEA,Sean Payton
2013,SEA,2013_13_NO_SEA,Darrell Bevell
2013,NYG,2013_13_NYG_WAS,Kevin Gilbride
2013,WAS,2013_13_NYG_WAS,Kyle Shanahan
2013,LV,2013_13_OAK_DAL,Greg Olson
2013,DAL,2013_13_OAK_DAL,Bill Callahan
2013,PIT,2013_13_PIT_BAL,Todd Haley
2013,BAL,2013_13_PIT_BAL,Jim Caldwell
2013,LA,2013_13_STL_SF,Brian Schottenheimer
2013,SF,2013_13_STL_SF,Greg Roman
2013,TB,2013_13_TB_CAR,Mike Sullivan
2013,CAR,2013_13_TB_CAR,Mike Shula
2013,TEN,2013_13_TEN_IND,Dowell Loggains
2013,IND,2013_13_TEN_IND,Pep Hamilton
2013,ATL,2013_14_ATL_GB,Dirk Koetter
2013,GB,2013_14_ATL_GB,Mike McCarthy
2013,BUF,2013_14_BUF_TB,Nathaniel Hackett
2013,TB,2013_14_BUF_TB,Mike Sullivan
2013,CAR,2013_14_CAR_NO,Mike Shula
2013,NO,2013_14_CAR_NO,Sean Payton
2013,CLE,2013_14_CLE_NE,Norv Turner
2013,NE,2013_14_CLE_NE,Josh McDaniels
2013,DAL,2013_14_DAL_CHI,Bill Callahan
2013,CHI,2013_14_DAL_CHI,Marc Trestman
2013,DET,2013_14_DET_PHI,Scott Linehan
2013,PHI,2013_14_DET_PHI,Chip Kelly
2013,HOU,2013_14_HOU_JAX,Gary Kubiak
2013,JAX,2013_14_HOU_JAX,Jedd Fisch
2013,IND,2013_14_IND_CIN,Pep Hamilton
2013,CIN,2013_14_IND_CIN,Jay Gruden
2013,KC,2013_14_KC_WAS,Andy Reid
2013,WAS,2013_14_KC_WAS,Kyle Shanahan
2013,MIA,2013_14_MIA_PIT,Mike Sherman
2013,PIT,2013_14_MIA_PIT,Todd Haley
2013,MIN,2013_14_MIN_BAL,Bill Musgrave
2013,BAL,2013_14_MIN_BAL,Jim Caldwell
2013,NYG,2013_14_NYG_SD,Kevin Gilbride
2013,LAC,2013_14_NYG_SD,Ken Whisenhunt
2013,LV,2013_14_OAK_NYJ,Greg Olson
2013,NYJ,2013_14_OAK_NYJ,Marty Mornhinweg
2013,SEA,2013_14_SEA_SF,Darrell Bevell
2013,SF,2013_14_SEA_SF,Greg Roman
2013,LA,2013_14_STL_ARI,Brian Schottenheimer
2013,ARI,2013_14_STL_ARI,Bruce Arians
2013,TEN,2013_14_TEN_DEN,Dowell Loggains
2013,DEN,2013_14_TEN_DEN,Adam Gase
2013,ARI,2013_15_ARI_TEN,Bruce Arians
2013,TEN,2013_15_ARI_TEN,Dowell Loggains
2013,BAL,2013_15_BAL_DET,Jim Caldwell
2013,DET,2013_15_BAL_DET,Scott Linehan
2013,BUF,2013_15_BUF_JAX,Nathaniel Hackett
2013,JAX,2013_15_BUF_JAX,Jedd Fisch
2013,CHI,2013_15_CHI_CLE,Marc Trestman
2013,CLE,2013_15_CHI_CLE,Norv Turner
2013,CIN,2013_15_CIN_PIT,Jay Gruden
2013,PIT,2013_15_CIN_PIT,Todd Haley
2013,GB,2013_15_GB_DAL,Mike McCarthy
2013,DAL,2013_15_GB_DAL,Bill Callahan
2013,HOU,2013_15_HOU_IND,Rick Dennison
2013,IND,2013_15_HOU_IND,Pep Hamilton
2013,KC,2013_15_KC_OAK,Andy Reid
2013,LV,2013_15_KC_OAK,Greg Olson
2013,NE,2013_15_NE_MIA,Josh McDaniels
2013,MIA,2013_15_NE_MIA,Mike Sherman
2013,NO,2013_15_NO_STL,Sean Payton
2013,LA,2013_15_NO_STL,Brian Schottenheimer
2013,NYJ,2013_15_NYJ_CAR,Marty Mornhinweg
2013,CAR,2013_15_NYJ_CAR,Mike Shula
2013,PHI,2013_15_PHI_MIN,Chip Kelly
2013,MIN,2013_15_PHI_MIN,Bill Musgrave
2013,LAC,2013_15_SD_DEN,Ken Whisenhunt
2013,DEN,2013_15_SD_DEN,Adam Gase
2013,SEA,2013_15_SEA_NYG,Darrell Bevell
2013,NYG,2013_15_SEA_NYG,Kevin Gilbride
2013,SF,2013_15_SF_TB,Greg Roman
2013,TB,2013_15_SF_TB,Mike Sullivan
2013,WAS,2013_15_WAS_ATL,Kyle Shanahan
2013,ATL,2013_15_WAS_ATL,Dirk Koetter
2013,ARI,2013_16_ARI_SEA,Bruce Arians
2013,SEA,2013_16_ARI_SEA,Darrell Bevell
2013,ATL,2013_16_ATL_SF,Dirk Koetter
2013,SF,2013_16_ATL_SF,Greg Roman
2013,CHI,2013_16_CHI_PHI,Marc Trestman
2013,PHI,2013_16_CHI_PHI,Chip Kelly
2013,CLE,2013_16_CLE_NYJ,Norv Turner
2013,NYJ,2013_16_CLE_NYJ,Marty Mornhinweg
2013,DAL,2013_16_DAL_WAS,Bill Callahan
2013,WAS,2013_16_DAL_WAS,Kyle Shanahan
2013,DEN,2013_16_DEN_HOU,Adam Gase
2013,HOU,2013_16_DEN_HOU,Rick Dennison
2013,IND,2013_16_IND_KC,Pep Hamilton
2013,KC,2013_16_IND_KC,Andy Reid
2013,MIA,2013_16_MIA_BUF,Mike Sherman
2013,BUF,2013_16_MIA_BUF,Nathaniel Hackett
2013,MIN,2013_16_MIN_CIN,Bill Musgrave
2013,CIN,2013_16_MIN_CIN,Jay Gruden
2013,NE,2013_16_NE_BAL,Josh McDaniels
2013,BAL,2013_16_NE_BAL,Jim Caldwell
2013,NO,2013_16_NO_CAR,Sean Payton
2013,CAR,2013_16_NO_CAR,Mike Shula
2013,NYG,2013_16_NYG_DET,Kevin Gilbride
2013,DET,2013_16_NYG_DET,Scott Linehan
2013,LV,2013_16_OAK_SD,Greg Olson
2013,LAC,2013_16_OAK_SD,Ken Whisenhunt
2013,PIT,2013_16_PIT_GB,Todd Haley
2013,GB,2013_16_PIT_GB,Mike McCarthy
2013,TB,2013_16_TB_STL,Mike Sullivan
2013,LA,2013_16_TB_STL,Brian Schottenheimer
2013,TEN,2013_16_TEN_JAX,Dowell Loggains
2013,JAX,2013_16_TEN_JAX,Jedd Fisch
2013,BAL,2013_17_BAL_CIN,Jim Caldwell
2013,CIN,2013_17_BAL_CIN,Jay Gruden
2013,BUF,2013_17_BUF_NE,Nathaniel Hackett
2013,NE,2013_17_BUF_NE,Josh McDaniels
2013,CAR,2013_17_CAR_ATL,Mike Shula
2013,ATL,2013_17_CAR_ATL,Dirk Koetter
2013,CLE,2013_17_CLE_PIT,Norv Turner
2013,PIT,2013_17_CLE_PIT,Todd Haley
2013,DEN,2013_17_DEN_OAK,Adam Gase
2013,LV,2013_17_DEN_OAK,Greg Olson
2013,DET,2013_17_DET_MIN,Scott Linehan
2013,MIN,2013_17_DET_MIN,Bill Musgrave
2013,GB,2013_17_GB_CHI,Mike McCarthy
2013,CHI,2013_17_GB_CHI,Marc Trestman
2013,HOU,2013_17_HOU_TEN,Rick Dennison
2013,TEN,2013_17_HOU_TEN,Dowell Loggains
2013,JAX,2013_17_JAX_IND,Jedd Fisch
2013,IND,2013_17_JAX_IND,Pep Hamilton
2013,KC,2013_17_KC_SD,Andy Reid
2013,LAC,2013_17_KC_SD,Ken Whisenhunt
2013,NYJ,2013_17_NYJ_MIA,Marty Mornhinweg
2013,MIA,2013_17_NYJ_MIA,Mike Sherman
2013,PHI,2013_17_PHI_DAL,Chip Kelly
2013,DAL,2013_17_PHI_DAL,Bill Callahan
2013,SF,2013_17_SF_ARI,Greg Roman
2013,ARI,2013_17_SF_ARI,Bruce Arians
2013,LA,2013_17_STL_SEA,Brian Schottenheimer
2013,SEA,2013_17_STL_SEA,Darrell Bevell
2013,TB,2013_17_TB_NO,Mike Sullivan
2013,NO,2013_17_TB_NO,Sean Payton
2013,WAS,2013_17_WAS_NYG,Kyle Shanahan
2013,NYG,2013_17_WAS_NYG,Kevin Gilbride
2013,KC,2013_18_KC_IND,Andy Reid
2013,IND,2013_18_KC_IND,Pep Hamilton
2013,NO,2013_18_NO_PHI,Sean Payton
2013,PHI,2013_18_NO_PHI,Chip Kelly
2013,LAC,2013_18_SD_CIN,Ken Whisenhunt
2013,CIN,2013_18_SD_CIN,Jay Gruden
2013,SF,2013_18_SF_GB,Greg Roman
2013,GB,2013_18_SF_GB,Mike McCarthy
2013,IND,2013_19_IND_NE,Pep Hamilton
2013,NE,2013_19_IND_NE,Josh McDaniels
2013,NO,2013_19_NO_SEA,Sean Payton
2013,SEA,2013_19_NO_SEA,Darrell Bevell
2013,LAC,2013_19_SD_DEN,Ken Whisenhunt
2013,DEN,2013_19_SD_DEN,Adam Gase
2013,SF,2013_19_SF_CAR,Greg Roman
2013,CAR,2013_19_SF_CAR,Mike Shula
2013,NE,2013_20_NE_DEN,Josh McDaniels
2013,DEN,2013_20_NE_DEN,Adam Gase
2013,SF,2013_20_SF_SEA,Greg Roman
2013,SEA,2013_20_SF_SEA,Darrell Bevell
2013,SEA,2013_21_SEA_DEN,Darrell Bevell
2013,DEN,2013_21_SEA_DEN,Adam Gase
2014,BUF,2014_01_BUF_CHI,Nathaniel Hackett
2014,CHI,2014_01_BUF_CHI,Marc Trestman
2014,CAR,2014_01_CAR_TB,Mike Shula
2014,TB,2014_01_CAR_TB,Marcus Arroyo
2014,CIN,2014_01_CIN_BAL,Hue Jackson
2014,BAL,2014_01_CIN_BAL,Gary Kubiak
2014,CLE,2014_01_CLE_PIT,Kyle Shanahan
2014,PIT,2014_01_CLE_PIT,Todd Haley
2014,GB,2014_01_GB_SEA,Mike McCarthy
2014,SEA,2014_01_GB_SEA,Darrell Bevell
2014,IND,2014_01_IND_DEN,Pep Hamilton
2014,DEN,2014_01_IND_DEN,Adam Gase
2014,JAX,2014_01_JAX_PHI,Jedd Fisch
2014,PHI,2014_01_JAX_PHI,Chip Kelly
2014,MIN,2014_01_MIN_STL,Norv Turner
2014,LA,2014_01_MIN_STL,Brian Schottenheimer
2014,NE,2014_01_NE_MIA,Josh McDaniels
2014,MIA,2014_01_NE_MIA,Bill Lazor
2014,NO,2014_01_NO_ATL,Sean Payton
2014,ATL,2014_01_NO_ATL,Dirk Koetter
2014,NYG,2014_01_NYG_DET,Ben McAdoo
2014,DET,2014_01_NYG_DET,Joe Lombardi
2014,LV,2014_01_OAK_NYJ,Greg Olson
2014,NYJ,2014_01_OAK_NYJ,Marty Mornhinweg
2014,LAC,2014_01_SD_ARI,Frank Reich
2014,ARI,2014_01_SD_ARI,Bruce Arians
2014,SF,2014_01_SF_DAL,Greg Roman
2014,DAL,2014_01_SF_DAL,Scott Linehan
2014,TEN,2014_01_TEN_KC,Ken Whisenhunt
2014,KC,2014_01_TEN_KC,Andy Reid
2014,WAS,2014_01_WAS_HOU,Jay Gruden
2014,HOU,2014_01_WAS_HOU,Bill O'Brien
2014,ARI,2014_02_ARI_NYG,Bruce Arians
2014,NYG,2014_02_ARI_NYG,Ben McAdoo
2014,ATL,2014_02_ATL_CIN,Dirk Koetter
2014,CIN,2014_02_ATL_CIN,Hue Jackson
2014,CHI,2014_02_CHI_SF,Marc Trestman
2014,SF,2014_02_CHI_SF,Greg Roman
2014,DAL,2014_02_DAL_TEN,Scott Linehan
2014,TEN,2014_02_DAL_TEN,Ken Whisenhunt
2014,DET,2014_02_DET_CAR,Joe Lombardi
2014,CAR,2014_02_DET_CAR,Mike Shula
2014,HOU,2014_02_HOU_OAK,Bill O'Brien
2014,LV,2014_02_HOU_OAK,Greg Olson
2014,JAX,2014_02_JAX_WAS,Jedd Fisch
2014,WAS,2014_02_JAX_WAS,Jay Gruden
2014,KC,2014_02_KC_DEN,Andy Reid
2014,DEN,2014_02_KC_DEN,Adam Gase
2014,MIA,2014_02_MIA_BUF,Bill Lazor
2014,BUF,2014_02_MIA_BUF,Nathaniel Hackett
2014,NE,2014_02_NE_MIN,Josh McDaniels
2014,MIN,2014_02_NE_MIN,Norv Turner
2014,NO,2014_02_NO_CLE,Sean Payton
2014,CLE,2014_02_NO_CLE,Kyle Shanahan
2014,NYJ,2014_02_NYJ_GB,Marty Mornhinweg
2014,GB,2014_02_NYJ_GB,Mike McCarthy
2014,PHI,2014_02_PHI_IND,Chip Kelly
2014,IND,2014_02_PHI_IND,Pep Hamilton
2014,PIT,2014_02_PIT_BAL,Todd Haley
2014,BAL,2014_02_PIT_BAL,Gary Kubiak
2014,SEA,2014_02_SEA_SD,Darrell Bevell
2014,LAC,2014_02_SEA_SD,Frank Reich
2014,LA,2014_02_STL_TB,Brian Schottenheimer
2014,TB,2014_02_STL_TB,Marcus Arroyo
2014,BAL,2014_03_BAL_CLE,Gary Kubiak
2014,CLE,2014_03_BAL_CLE,Kyle Shanahan
2014,CHI,2014_03_CHI_NYJ,Marc Trestman
2014,NYJ,2014_03_CHI_NYJ,Marty Mornhinweg
2014,DAL,2014_03_DAL_STL,Scott Linehan
2014,LA,2014_03_DAL_STL,Brian Schottenheimer
2014,DEN,2014_03_DEN_SEA,Adam Gase
2014,SEA,2014_03_DEN_SEA,Darrell Bevell
2014,GB,2014_03_GB_DET,Mike McCarthy
2014,DET,2014_03_GB_DET,Joe Lombardi
2014,HOU,2014_03_HOU_NYG,Bill O'Brien
2014,NYG,2014_03_HOU_NYG,Ben McAdoo
2014,IND,2014_03_IND_JAX,Pep Hamilton
2014,JAX,2014_03_IND_JAX,Jedd Fisch
2014,KC,2014_03_KC_MIA,Andy Reid
2014,MIA,2014_03_KC_MIA,Bill Lazor
2014,MIN,2014_03_MIN_NO,Norv Turner
2014,NO,2014_03_MIN_NO,Sean Payton
2014,LV,2014_03_OAK_NE,Greg Olson
2014,NE,2014_03_OAK_NE,Josh McDaniels
2014,PIT,2014_03_PIT_CAR,Todd Haley
2014,CAR,2014_03_PIT_CAR,Mike Shula
2014,LAC,2014_03_SD_BUF,Frank Reich
2014,BUF,2014_03_SD_BUF,Nathaniel Hackett
2014,SF,2014_03_SF_ARI,Greg Roman
2014,ARI,2014_03_SF_ARI,Bruce Arians
2014,TB,2014_03_TB_ATL,Marcus Arroyo
2014,ATL,2014_03_TB_ATL,Dirk Koetter
2014,TEN,2014_03_TEN_CIN,Ken Whisenhunt
2014,CIN,2014_03_TEN_CIN,Hue Jackson
2014,WAS,2014_03_WAS_PHI,Jay Gruden
2014,PHI,2014_03_WAS_PHI,Chip Kelly
2014,ATL,2014_04_ATL_MIN,Dirk Koetter
2014,MIN,2014_04_ATL_MIN,Norv Turner
2014,BUF,2014_04_BUF_HOU,Nathaniel Hackett
2014,HOU,2014_04_BUF_HOU,Bill O'Brien
2014,CAR,2014_04_CAR_BAL,Mike Shula
2014,BAL,2014_04_CAR_BAL,Gary Kubiak
2014,DET,2014_04_DET_NYJ,Joe Lombardi
2014,NYJ,2014_04_DET_NYJ,Marty Mornhinweg
2014,GB,2014_04_GB_CHI,Mike McCarthy
2014,CHI,2014_04_GB_CHI,Marc Trestman
2014,JAX,2014_04_JAX_SD,Jedd Fisch
2014,LAC,2014_04_JAX_SD,Frank Reich
2014,MIA,2014_04_MIA_OAK,Bill Lazor
2014,LV,2014_04_MIA_OAK,Greg Olson
2014,NE,2014_04_NE_KC,Josh McDaniels
2014,KC,2014_04_NE_KC,Andy Reid
2014,NO,2014_04_NO_DAL,Sean Payton
2014,DAL,2014_04_NO_DAL,Scott Linehan
2014,NYG,2014_04_NYG_WAS,Ben McAdoo
2014,WAS,2014_04_NYG_WAS,Jay Gruden
2014,PHI,2014_04_PHI_SF,Chip Kelly
2014,SF,2014_04_PHI_SF,Greg Roman
2014,TB,2014_04_TB_PIT,Marcus Arroyo
2014,PIT,2014_04_TB_PIT,Todd Haley
2014,TEN,2014_04_TEN_IND,Ken Whisenhunt
2014,IND,2014_04_TEN_IND,Pep Hamilton
2014,ARI,2014_05_ARI_DEN,Bruce Arians
2014,DEN,2014_05_ARI_DEN,Adam Gase
2014,ATL,2014_05_ATL_NYG,Dirk Koetter
2014,NYG,2014_05_ATL_NYG,Ben McAdoo
2014,BAL,2014_05_BAL_IND,Gary Kubiak
2014,IND,2014_05_BAL_IND,Pep Hamilton
2014,BUF,2014_05_BUF_DET,Nathaniel Hackett
2014,DET,2014_05_BUF_DET,Joe Lombardi
2014,CHI,2014_05_CHI_CAR,Marc Trestman
2014,CAR,2014_05_CHI_CAR,Mike Shula
2014,CIN,2014_05_CIN_NE,Hue Jackson
2014,NE,2014_05_CIN_NE,Josh McDaniels
2014,CLE,2014_05_CLE_TEN,Kyle Shanahan
2014,TEN,2014_05_CLE_TEN,Ken Whisenhunt
2014,HOU,2014_05_HOU_DAL,Bill O'Brien
2014,DAL,2014_05_HOU_DAL,Scott Linehan
2014,KC,2014_05_KC_SF,Andy Reid
2014,SF,2014_05_KC_SF,Greg Roman
2014,MIN,2014_05_MIN_GB,Norv Turner
2014,GB,2014_05_MIN_GB,Mike McCarthy
2014,NYJ,2014_05_NYJ_SD,Marty Mornhinweg
2014,LAC,2014_05_NYJ_SD,Frank Reich
2014,PIT,2014_05_PIT_JAX,Todd Haley
2014,JAX,2014_05_PIT_JAX,Jedd Fisch
2014,SEA,2014_05_SEA_WAS,Darrell Bevell
2014,WAS,2014_05_SEA_WAS,Jay Gruden
2014,LA,2014_05_STL_PHI,Brian Schottenheimer
2014,PHI,2014_05_STL_PHI,Chip Kelly
2014,TB,2014_05_TB_NO,Marcus Arroyo
2014,NO,2014_05_TB_NO,Sean Payton
2014,BAL,2014_06_BAL_TB,Gary Kubiak
